ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-10-03,73753.23700442848,73284.07731586501,75296.45732198066,73753.23700442848,73753.23700442848,572.26533654605,572.26533654605,572.26533654605,4.010633199932388,4.010633199932388,4.010633199932388,568.2547033461177,568.2547033461177,568.2547033461177,0.0,0.0,0.0,74325.50234097452
2024-10-04,73897.40692079371,73462.8359414661,75554.06045961285,73897.40692079371,73897.40692079371,610.3253442935188,610.3253442935188,610.3253442935188,85.27190026781503,85.27190026781503,85.27190026781503,525.0534440257038,525.0534440257038,525.0534440257038,0.0,0.0,0.0,74507.73226508724
2024-10-05,74041.576837159,73488.5633245316,75507.00969125531,74041.576837159,74041.576837159,488.70812261403796,488.70812261403796,488.70812261403796,-8.869595291177538,-8.869595291177538,-8.869595291177538,497.5777179052155,497.5777179052155,497.5777179052155,0.0,0.0,0.0,74530.28495977304
2024-10-06,74167.49129789634,73573.16068854199,75598.53852143862,74167.49129789634,74167.49129789634,462.0810326957756,462.0810326957756,462.0810326957756,-24.18260212052391,-24.18260212052391,-24.18260212052391,486.2636348162995,486.2636348162995,486.2636348162995,0.0,0.0,0.0,74629.57233059211
2024-10-07,74293.40575863367,73758.1744923082,75860.45735550985,74293.40575863367,74293.40575863367,501.89433695758953,501.89433695758953,501.89433695758953,10.731309442321397,10.731309442321397,10.731309442321397,491.1630275152681,491.1630275152681,491.1630275152681,0.0,0.0,0.0,74795.30009559126
2024-10-08,74419.32021937103,73863.12148301271,75974.40952443649,74419.32021937103,74419.32021937103,463.1704787611306,463.1704787611306,463.1704787611306,-48.75816722824312,-48.75816722824312,-48.75816722824312,511.9286459893737,511.9286459893737,511.9286459893737,0.0,0.0,0.0,74882.49069813215
2024-10-09,74545.23468010838,74073.12953195852,76093.64853690026,74545.23468010838,74545.23468010838,529.6057971746312,529.6057971746312,529.6057971746312,-18.203478270383002,-18.203478270383002,-18.203478270383002,547.8092754450142,547.8092754450142,547.8092754450142,0.0,0.0,0.0,75074.84047728301
2024-10-10,74671.14914084571,74289.5832186051,76295.20283657331,74671.14914084571,74671.14914084571,601.665728421598,601.665728421598,601.665728421598,4.01063320000361,4.01063320000361,4.01063320000361,597.6550952215944,597.6550952215944,597.6550952215944,0.0,0.0,0.0,75272.81486926731
2024-10-11,74797.06360158305,74500.62625962777,76545.98170167925,74797.06360158305,74797.06360158305,745.2052223985143,745.2052223985143,745.2052223985143,85.27190026788725,85.27190026788725,85.27190026788725,659.933322130627,659.933322130627,659.933322130627,0.0,0.0,0.0,75542.26882398156
2024-10-12,74922.97806232038,74621.00190159323,76613.09618765707,74922.97806232038,74922.97806232038,723.884308754606,723.884308754606,723.884308754606,-8.869595290742526,-8.869595290742526,-8.869595290742526,732.7539040453485,732.7539040453485,732.7539040453485,0.0,0.0,0.0,75646.862371075
2024-10-13,75048.89252305774,74764.86003588702,76885.47744433167,75048.89252305774,75048.89252305774,789.722153571204,789.722153571204,789.722153571204,-24.182602120555142,-24.182602120555142,-24.182602120555142,813.9047556917591,813.9047556917591,813.9047556917591,0.0,0.0,0.0,75838.61467662895
2024-10-14,75174.80698379509,75117.78566309137,77110.92394799083,75174.80698379509,75174.80698379509,911.6270755959139,911.6270755959139,911.6270755959139,10.731309442193256,10.731309442193256,10.731309442193256,900.8957661537205,900.8957661537205,900.8957661537205,0.0,0.0,0.0,76086.434059391
2024-10-15,75300.72144453242,75224.02339671667,77197.25992328589,75300.72144453242,75300.72144453242,942.2523968102233,942.2523968102233,942.2523968102233,-48.75816722811501,-48.75816722811501,-48.75816722811501,991.0105640383383,991.0105640383383,991.0105640383383,0.0,0.0,0.0,76242.97384134264
2024-10-16,75426.63590526977,75492.69565883427,77563.7756416091,75426.63590526977,75426.63590526977,1063.1613300715571,1063.1613300715571,1063.1613300715571,-18.203478270347862,-18.203478270347862,-18.203478270347862,1081.364808341905,1081.364808341905,1081.364808341905,0.0,0.0,0.0,76489.79723534132
2024-10-17,75552.55036600713,75717.21114013693,77759.48977421636,75552.55036600713,75552.55036600713,1172.9802202861845,1172.9802202861845,1172.9802202861845,4.010633200032567,4.010633200032567,4.010633200032567,1168.969587086152,1168.969587086152,1168.969587086152,0.0,0.0,0.0,76725.53058629332
2024-10-18,75678.46482674446,75873.88529836458,78056.99145375424,75678.46482674446,75678.46482674446,1336.0702572574228,1336.0702572574228,1336.0702572574228,85.2719002677221,85.2719002677221,85.2719002677221,1250.7983569897006,1250.7983569897006,1250.7983569897006,0.0,0.0,0.0,77014.53508400188
2024-10-19,75804.3792874818,76050.21398881673,78225.54832735435,75804.3792874818,75804.3792874818,1314.986154869915,1314.986154869915,1314.986154869915,-8.86959529058168,-8.86959529058168,-8.86959529058168,1323.8557501604967,1323.8557501604967,1323.8557501604967,0.0,0.0,0.0,77119.36544235171
2024-10-20,75930.29374821913,76260.86204336368,78322.14557946882,75930.29374821913,75930.29374821913,1361.0639089996073,1361.0639089996073,1361.0639089996073,-24.18260212065319,-24.18260212065319,-24.18260212065319,1385.2465111202605,1385.2465111202605,1385.2465111202605,0.0,0.0,0.0,77291.35765721874
2024-10-21,76056.20820895648,76488.34110995482,78514.14096072556,76056.20820895648,76056.20820895648,1442.9741208006858,1442.9741208006858,1442.9741208006858,10.731309442236812,10.731309442236812,10.731309442236812,1432.242811358449,1432.242811358449,1432.242811358449,0.0,0.0,0.0,77499.18232975717
2024-10-22,76182.12266969384,76568.1903671738,78658.34931737644,76182.12266969384,76182.12266969384,1413.5900524145322,1413.5900524145322,1413.5900524145322,-48.7581672281765,-48.7581672281765,-48.7581672281765,1462.3482196427087,1462.3482196427087,1462.3482196427087,0.0,0.0,0.0,77595.71272210836
2024-10-23,76308.03713043117,76754.53754608144,78754.50194579324,76308.03713043117,76308.03713043117,1455.1532055351533,1455.1532055351533,1455.1532055351533,-18.203478270355262,-18.203478270355262,-18.203478270355262,1473.3566838055087,1473.3566838055087,1473.3566838055087,0.0,0.0,0.0,77763.19033596633
2024-10-24,76433.95159116852,76863.09320686571,79008.55529433394,76433.95159116852,76433.95159116852,1467.415634871121,1467.415634871121,1467.415634871121,4.010633200103787,4.010633200103787,4.010633200103787,1463.4050016710173,1463.4050016710173,1463.4050016710173,0.0,0.0,0.0,77901.36722603964
2024-10-25,76559.86605190586,77097.82429505808,79082.48850301503,76559.86605190586,76559.86605190586,1516.2893222410635,1516.2893222410635,1516.2893222410635,85.27190026779432,85.27190026779432,85.27190026779432,1431.0174219732687,1431.0174219732687,1431.0174219732687,0.0,0.0,0.0,78076.15537414693
2024-10-26,76685.78051264319,77048.63080223274,79168.2133627658,76685.78051264319,76685.78051264319,1366.2716208632903,1366.2716208632903,1366.2716208632903,-8.869595290763971,-8.869595290763971,-8.869595290763971,1375.141216154054,1375.141216154054,1375.141216154054,0.0,0.0,0.0,78052.05213350648
2024-10-27,76811.69497338055,77120.41492756999,79099.52307919781,76811.69497338055,76811.69497338055,1270.9896912931247,1270.9896912931247,1270.9896912931247,-24.182602120684425,-24.182602120684425,-24.182602120684425,1295.172293413809,1295.172293413809,1295.172293413809,0.0,0.0,0.0,78082.68466467368
2024-10-28,76937.60943411788,77091.65312959548,79173.08199923368,76937.60943411788,76937.60943411788,1201.701497484539,1201.701497484539,1201.701497484539,10.73130944210867,10.73130944210867,10.73130944210867,1190.9701880424302,1190.9701880424302,1190.9701880424302,0.0,0.0,0.0,78139.31093160242
2024-10-29,77063.52389485523,77026.78241285398,79097.94452727496,77063.52389485523,77063.52389485523,1014.1038556830746,1014.1038556830746,1014.1038556830746,-48.75816722823798,-48.75816722823798,-48.75816722823798,1062.8620229113126,1062.8620229113126,1062.8620229113126,0.0,0.0,0.0,78077.6277505383
2024-10-30,77189.43835559257,77124.81913501286,79101.27994118506,77189.43835559257,77189.43835559257,893.4318602897581,893.4318602897581,893.4318602897581,-18.203478270277614,-18.203478270277614,-18.203478270277614,911.6353385600356,911.6353385600356,911.6353385600356,0.0,0.0,0.0,78082.87021588233
2024-10-31,77315.35281632992,77069.33077684503,79153.1306844276,77315.35281632992,77315.35281632992,742.5305990341111,742.5305990341111,742.5305990341111,4.010633199835758,4.010633199835758,4.010633199835758,738.5199658342755,738.5199658342755,738.5199658342755,0.0,0.0,0.0,78057.88341536403
2024-11-01,77441.26727706727,77004.7335230128,79079.2679872696,77441.26727706727,77441.26727706727,630.4313038817145,630.4313038817145,630.4313038817145,85.27190026774785,85.27190026774785,85.27190026774785,545.1594036139667,545.1594036139667,545.1594036139667,0.0,0.0,0.0,78071.69858094899
2024-11-02,77567.18173780461,76867.97364276103,78983.73964331267,77567.18173780461,77567.18173780461,324.70283890392506,324.70283890392506,324.70283890392506,-8.86959529094627,-8.86959529094627,-8.86959529094627,333.57243419487133,333.57243419487133,333.57243419487133,0.0,0.0,0.0,77891.88457670853
2024-11-03,77693.09619854194,76756.22157087931,78825.51267115567,77693.09619854194,77693.09619854194,81.92335781804233,81.92335781804233,81.92335781804233,-24.182602120525164,-24.182602120525164,-24.182602120525164,106.10595993856751,106.10595993856751,106.10595993856751,0.0,0.0,0.0,77775.01955635998
2024-11-04,77819.01065927929,76645.90384555516,78722.05520922656,77819.01065927929,77819.01065927929,-123.88842139386794,-123.88842139386794,-123.88842139386794,10.731309442152222,10.731309442152222,10.731309442152222,-134.61973083602015,-134.61973083602015,-134.61973083602015,0.0,0.0,0.0,77695.12223788541
2024-11-05,77944.92512001663,76426.4293709174,78526.4440174583,77944.92512001663,77944.92512001663,-434.5300363543299,-434.5300363543299,-434.5300363543299,-48.75816722799102,-48.75816722799102,-48.75816722799102,-385.77186912633886,-385.77186912633886,-385.77186912633886,0.0,0.0,0.0,77510.3950836623
2024-11-06,78070.83958075398,76413.71417319235,78441.65623022319,78070.83958075398,78070.83958075398,-662.5742065771037,-662.5742065771037,-662.5742065771037,-18.20347827028501,-18.20347827028501,-18.20347827028501,-644.3707283068187,-644.3707283068187,-644.3707283068187,0.0,0.0,0.0,77408.26537417687
2024-11-07,78196.75404149132,76348.34465656585,78346.24746074023,78196.75404149132,78196.75404149132,-903.3474664585926,-903.3474664585926,-903.3474664585926,4.010633199906979,4.010633199906979,4.010633199906979,-907.3580996584997,-907.3580996584997,-907.3580996584997,0.0,0.0,0.0,77293.40657503273
2024-11-08,78322.66850222865,76237.25870363104,78258.20594933472,78322.66850222865,78322.66850222865,-1086.3950876283297,-1086.3950876283297,-1086.3950876283297,85.27190026780849,85.27190026780849,85.27190026780849,-1171.6669878961382,-1171.6669878961382,-1171.6669878961382,0.0,0.0,0.0,77236.27341460032
2024-11-09,78448.58296296601,76025.80157206008,78013.19653419475,78448.58296296601,78448.58296296601,-1443.1603686629549,-1443.1603686629549,-1443.1603686629549,-8.869595290956989,-8.869595290956989,-8.869595290956989,-1434.290773371998,-1434.290773371998,-1434.290773371998,0.0,0.0,0.0,77005.42259430306
2024-11-10,78574.49742370336,75825.24887350673,77828.52487787386,78574.49742370336,78574.49742370336,-1716.532715651191,-1716.532715651191,-1716.532715651191,-24.182602120746896,-24.182602120746896,-24.182602120746896,-1692.350113530444,-1692.350113530444,-1692.350113530444,0.0,0.0,0.0,76857.96470805217
2024-11-11,78700.41188444069,75700.79960549284,77785.0010353044,78700.41188444069,78700.41188444069,-1932.4246183640007,-1932.4246183640007,-1932.4246183640007,10.731309442171167,10.731309442171167,10.731309442171167,-1943.155927806172,-1943.155927806172,-1943.155927806172,0.0,0.0,0.0,76767.98726607669
2024-11-12,78826.32634517804,75520.32592129882,77674.37491955863,78826.32634517804,78826.32634517804,-2233.0250925376367,-2233.0250925376367,-2233.0250925376367,-48.75816722817138,-48.75816722817138,-48.75816722817138,-2184.2669253094655,-2184.2669253094655,-2184.2669253094655,0.0,0.0,0.0,76593.3012526404
2024-11-13,78952.24080591537,75539.0250380176,77556.27924974426,78952.24080591537,78952.24080591537,-2431.7437682035425,-2431.7437682035425,-2431.7437682035425,-18.20347827029241,-18.20347827029241,-18.20347827029241,-2413.54028993325,-2413.54028993325,-2413.54028993325,0.0,0.0,0.0,76520.49703771183
2024-11-14,79078.15526665273,75379.37815325931,77454.85097609466,79078.15526665273,79078.15526665273,-2625.163695219068,-2625.163695219068,-2625.163695219068,4.010633199935932,4.010633199935932,4.010633199935932,-2629.1743284190043,-2629.1743284190043,-2629.1743284190043,0.0,0.0,0.0,76452.99157143365
2024-11-15,79204.06972739007,75434.39003626427,77449.95162326536,79204.06972739007,79204.06972739007,-2744.4702077771294,-2744.4702077771294,-2744.4702077771294,85.27190026776204,85.27190026776204,85.27190026776204,-2829.742108044891,-2829.742108044891,-2829.742108044891,0.0,0.0,0.0,76459.59951961294
2024-11-16,79329.9841881274,75400.87528858159,77354.60227305286,79329.9841881274,79329.9841881274,-3023.0849509015834,-3023.0849509015834,-3023.0849509015834,-8.869595290865131,-8.869595290865131,-8.869595290865131,-3014.2153556107182,-3014.2153556107182,-3014.2153556107182,0.0,0.0,0.0,76306.89923722582
2024-11-17,79455.89864886475,75155.81958509881,77304.7796272177,79455.89864886475,79455.89864886475,-3206.160753629927,-3206.160753629927,-3206.160753629927,-24.18260212058763,-24.18260212058763,-24.18260212058763,-3181.978151509339,-3181.978151509339,-3181.978151509339,0.0,0.0,0.0,76249.73789523482
2024-11-18,79581.81310960211,75275.83944211008,77231.2928629448,79581.81310960211,79581.81310960211,-3322.0989150949426,-3322.0989150949426,-3322.0989150949426,10.731309442214718,10.731309442214718,10.731309442214718,-3332.8302245371574,-3332.8302245371574,-3332.8302245371574,0.0,0.0,0.0,76259.71419450716
2024-11-19,79707.72757033944,75175.9590845341,77163.76737712532,79707.72757033944,79707.72757033944,-3515.738094450664,-3515.738094450664,-3515.738094450664,-48.75816722811398,-48.75816722811398,-48.75816722811398,-3466.9799272225505,-3466.9799272225505,-3466.9799272225505,0.0,0.0,0.0,76191.98947588878
2024-11-20,79833.64203107679,75180.10531850124,77272.32473758703,79833.64203107679,79833.64203107679,-3603.2307186032554,-3603.2307186032554,-3603.2307186032554,-18.20347827025728,-18.20347827025728,-18.20347827025728,-3585.027240332998,-3585.027240332998,-3585.027240332998,0.0,0.0,0.0,76230.41131247353
2024-11-21,79959.55649181412,75260.15821762633,77258.65557288773,79959.55649181412,79959.55649181412,-3683.9267783276255,-3683.9267783276255,-3683.9267783276255,4.010633200049411,4.010633200049411,4.010633200049411,-3687.937411527675,-3687.937411527675,-3687.937411527675,0.0,0.0,0.0,76275.62971348649
2024-11-22,80085.47095255146,75341.82229174617,77481.3741057338,80085.47095255146,80085.47095255146,-3691.7341697430525,-3691.7341697430525,-3691.7341697430525,85.27190026771557,85.27190026771557,85.27190026771557,-3777.006070010768,-3777.006070010768,-3777.006070010768,0.0,0.0,0.0,76393.73678280841
2024-11-23,80211.38541328882,75348.96859125656,77398.38337544844,80211.38541328882,80211.38541328882,-3862.6864654452907,-3862.6864654452907,-3862.6864654452907,-8.869595290704282,-8.869595290704282,-8.869595290704282,-3853.8168701545865,-3853.8168701545865,-3853.8168701545865,0.0,0.0,0.0,76348.69894784353
2024-11-24,80337.29987402615,75352.80634673499,77349.65506121692,80337.29987402615,80337.29987402615,-3944.375499083307,-3944.375499083307,-3944.375499083307,-24.182602120428367,-24.182602120428367,-24.182602120428367,-3920.192896962879,-3920.192896962879,-3920.192896962879,0.0,0.0,0.0,76392.92437494284
2024-11-25,80463.2143347635,75453.52021045206,77479.87609394197,80463.2143347635,80463.2143347635,-3967.4119008415323,-3967.4119008415323,-3967.4119008415323,10.73130944225827,10.73130944225827,10.73130944225827,-3978.1432102837907,-3978.1432102837907,-3978.1432102837907,0.0,0.0,0.0,76495.80243392197
2024-11-26,80589.12879550084,75402.25943550139,77563.8199112906,80589.12879550084,80589.12879550084,-4078.564176598009,-4078.564176598009,-4078.564176598009,-48.758167228175466,-48.758167228175466,-48.758167228175466,-4029.8060093698336,-4029.8060093698336,-4029.8060093698336,0.0,0.0,0.0,76510.56461890283
2024-11-27,80715.04325623819,75594.89329502698,77670.20473462794,80715.04325623819,80715.04325623819,-4095.5934405503954,-4095.5934405503954,-4095.5934405503954,-18.20347827040482,-18.20347827040482,-18.20347827040482,-4077.3899622799904,-4077.3899622799904,-4077.3899622799904,0.0,0.0,0.0,76619.4498156878
2024-11-28,80840.95771697554,75770.35486310285,77806.36653661242,80840.95771697554,80840.95771697554,-4119.10463136398,-4119.10463136398,-4119.10463136398,4.010633200078374,4.010633200078374,4.010633200078374,-4123.115264564059,-4123.115264564059,-4123.115264564059,0.0,0.0,0.0,76721.85308561155
2024-11-29,80966.87217771287,75815.2264147262,77915.53251513474,80966.87217771287,80966.87217771287,-4083.8840683688372,-4083.8840683688372,-4083.8840683688372,85.27190026766911,85.27190026766911,85.27190026766911,-4169.155968636506,-4169.155968636506,-4169.155968636506,0.0,0.0,0.0,76882.98810934403
2024-11-30,81092.78663845021,75861.30002832823,77891.40727242861,81092.78663845021,81092.78663845021,-4226.4546557956855,-4226.4546557956855,-4226.4546557956855,-8.869595290886574,-8.869595290886574,-8.869595290886574,-4217.585060504799,-4217.585060504799,-4217.585060504799,0.0,0.0,0.0,76866.33198265452
2024-12-01,81218.70109918756,75901.91582810729,77868.34724353586,81218.70109918756,81218.70109918756,-4294.506258546686,-4294.506258546686,-4294.506258546686,-24.1826021204596,-24.1826021204596,-24.1826021204596,-4270.323656426226,-4270.323656426226,-4270.323656426226,0.0,0.0,0.0,76924.19484064088
2024-12-02,81344.6155599249,75968.47106155645,78094.01827544531,81344.6155599249,81344.6155599249,-4318.3642426667375,-4318.3642426667375,-4318.3642426667375,10.731309442277214,10.731309442277214,10.731309442277214,-4329.0955521090145,-4329.0955521090145,-4329.0955521090145,0.0,0.0,0.0,77026.25131725817
2024-12-03,81470.53002066225,76035.99565419093,78183.83679201787,81470.53002066225,81470.53002066225,-4444.146352927509,-4444.146352927509,-4444.146352927509,-48.75816722823695,-48.75816722823695,-48.75816722823695,-4395.388185699272,-4395.388185699272,-4395.388185699272,0.0,0.0,0.0,77026.38366773474
2024-12-04,81596.4444813996,76155.01410975188,78101.4946825703,81596.4444813996,81596.4444813996,-4488.624356540925,-4488.624356540925,-4488.624356540925,-18.20347827032717,-18.20347827032717,-18.20347827032717,-4470.420878270597,-4470.420878270597,-4470.420878270597,0.0,0.0,0.0,77107.82012485867
2024-12-05,81722.35894213693,76171.47297915118,78106.85662495131,81722.35894213693,81722.35894213693,-4551.1103646333695,-4551.1103646333695,-4551.1103646333695,4.010633199852598,4.010633199852598,4.010633199852598,-4555.120997833222,-4555.120997833222,-4555.120997833222,0.0,0.0,0.0,77171.24857750356
2024-12-06,81848.27340287429,76269.11521300355,78278.4739626947,81848.27340287429,81848.27340287429,-4564.8365611764075,-4564.8365611764075,-4564.8365611764075,85.27190026774133,85.27190026774133,85.27190026774133,-4650.108461444149,-4650.108461444149,-4650.108461444149,0.0,0.0,0.0,77283.43684169788
2024-12-07,81974.18786361162,76103.36318715646,78182.01028457317,81974.18786361162,81974.18786361162,-4764.5583468909745,-4764.5583468909745,-4764.5583468909745,-8.8695952908973,-8.8695952908973,-8.8695952908973,-4755.688751600077,-4755.688751600077,-4755.688751600077,0.0,0.0,0.0,77209.62951672064
2024-12-08,82100.10232434896,76162.18945251587,78335.89575651186,82100.10232434896,82100.10232434896,-4896.036986722732,-4896.036986722732,-4896.036986722732,-24.18260212036714,-24.18260212036714,-24.18260212036714,-4871.854384602364,-4871.854384602364,-4871.854384602364,0.0,0.0,0.0,77204.06533762623
2024-12-09,82226.0167850863,76190.1251604206,78166.11356444041,82226.0167850863,82226.0167850863,-4987.563227329801,-4987.563227329801,-4987.563227329801,10.731309442149069,10.731309442149069,10.731309442149069,-4998.29453677195,-4998.29453677195,-4998.29453677195,0.0,0.0,0.0,77238.45355775651
2024-12-10,82351.93124582364,76108.29908440447,78102.97491232824,82351.93124582364,82351.93124582364,-5183.170482999953,-5183.170482999953,-5183.170482999953,-48.75816722829843,-48.75816722829843,-48.75816722829843,-5134.412315771654,-5134.412315771654,-5134.412315771654,0.0,0.0,0.0,77168.76076282369
2024-12-11,82477.845706561,76135.46265832902,78202.95744187148,82477.845706561,82477.845706561,-5297.552443140138,-5297.552443140138,-5297.552443140138,-18.203478270334568,-18.203478270334568,-18.203478270334568,-5279.348964869803,-5279.348964869803,-5279.348964869803,0.0,0.0,0.0,77180.29326342086
2024-12-12,82603.76016729833,76150.11890298004,78164.26702496629,82603.76016729833,82603.76016729833,-5428.0034799693685,-5428.0034799693685,-5428.0034799693685,4.0106331998815605,4.0106331998815605,4.0106331998815605,-5432.014113169251,-5432.014113169251,-5432.014113169251,0.0,0.0,0.0,77175.75668732896
2024-12-13,82729.67462803567,76143.17702450625,78214.19999933057,82729.67462803567,82729.67462803567,-5505.849138915281,-5505.849138915281,-5505.849138915281,85.27190026780197,85.27190026780197,85.27190026780197,-5591.121039183085,-5591.121039183085,-5591.121039183085,0.0,0.0,0.0,77223.8254891204
2024-12-14,82855.58908877302,76158.31776715253,78123.48413341543,82855.58908877302,82855.58908877302,-5764.0953976815845,-5764.0953976815845,-5764.0953976815845,-8.86959529090802,-8.86959529090802,-8.86959529090802,-5755.225802390677,-5755.225802390677,-5755.225802390677,0.0,0.0,0.0,77091.49369109144
2024-12-15,82981.50354951035,76026.68181150885,78049.49724913952,82981.50354951035,82981.50354951035,-5946.9516223193195,-5946.9516223193195,-5946.9516223193195,-24.182602120588875,-24.182602120588875,-24.182602120588875,-5922.769020198731,-5922.769020198731,-5922.769020198731,0.0,0.0,0.0,77034.55192719103
2024-12-16,83107.41801024771,76095.93366856339,78088.15015164576,83107.41801024771,83107.41801024771,-6081.387718224863,-6081.387718224863,-6081.387718224863,10.731309442364319,10.731309442364319,10.731309442364319,-6092.119027667229,-6092.119027667229,-6092.119027667229,0.0,0.0,0.0,77026.03029202284
2024-12-17,83233.33247098504,75878.85746099184,77946.47393754563,83233.33247098504,83233.33247098504,-6310.373322145389,-6310.373322145389,-6310.373322145389,-48.75816722824104,-48.75816722824104,-48.75816722824104,-6261.615154917148,-6261.615154917148,-6261.615154917148,0.0,0.0,0.0,76922.95914883965
2024-12-18,83359.24693172239,75947.38320643046,77914.13426930566,83359.24693172239,83359.24693172239,-6447.813369962889,-6447.813369962889,-6447.813369962889,-18.20347827029944,-18.20347827029944,-18.20347827029944,-6429.609891692589,-6429.609891692589,-6429.609891692589,0.0,0.0,0.0,76911.4335617595
2024-12-19,83485.16139245973,75802.93474576343,77973.52065502226,83485.16139245973,83485.16139245973,-6590.498145204964,-6590.498145204964,-6590.498145204964,4.010633199910518,4.010633199910518,4.010633199910518,-6594.508778404875,-6594.508778404875,-6594.508778404875,0.0,0.0,0.0,76894.66324725476
2024-12-20,83611.0758531971,75955.04245475377,77944.86529930861,83611.0758531971,83611.0758531971,-6669.535065110508,-6669.535065110508,-6669.535065110508,85.27190026787416,85.27190026787416,85.27190026787416,-6754.806965378382,-6754.806965378382,-6754.806965378382,0.0,0.0,0.0,76941.54078808658
2024-12-21,83736.99031393442,75798.44729856981,77864.43634690814,83736.99031393442,83736.99031393442,-6917.991108630482,-6917.991108630482,-6917.991108630482,-8.869595290918745,-8.869595290918745,-8.869595290918745,-6909.1215133395635,-6909.1215133395635,-6909.1215133395635,0.0,0.0,0.0,76818.99920530395
2024-12-22,83862.90477467177,75736.6171094562,77699.68569555825,83862.90477467177,83862.90477467177,-7080.401266078966,-7080.401266078966,-7080.401266078966,-24.182602120620114,-24.182602120620114,-24.182602120620114,-7056.218663958346,-7056.218663958346,-7056.218663958346,0.0,0.0,0.0,76782.50350859281
2024-12-23,83988.8192354091,75816.88132300298,77816.95934900282,83988.8192354091,83988.8192354091,-7184.304174911902,-7184.304174911902,-7184.304174911902,10.731309442236178,10.731309442236178,10.731309442236178,-7195.035484354137,-7195.035484354137,-7195.035484354137,0.0,0.0,0.0,76804.5150604972
2024-12-24,84114.73369614645,75781.30488287401,77725.95174329903,84114.73369614645,84114.73369614645,-7373.453645502709,-7373.453645502709,-7373.453645502709,-48.75816722811295,-48.75816722811295,-48.75816722811295,-7324.695478274597,-7324.695478274597,-7324.695478274597,0.0,0.0,0.0,76741.28005064373
2024-12-25,84240.6481568838,75701.32673522455,77766.13402178595,84240.6481568838,84240.6481568838,-7462.7214315182955,-7462.7214315182955,-7462.7214315182955,-18.203478270264313,-18.203478270264313,-18.203478270264313,-7444.5179532480315,-7444.5179532480315,-7444.5179532480315,0.0,0.0,0.0,76777.92672536551
2024-12-26,84366.56261762114,75842.5292395933,77828.99078020667,84366.56261762114,84366.56261762114,-7550.01049800851,-7550.01049800851,-7550.01049800851,4.010633200023997,4.010633200023997,4.010633200023997,-7554.021131208534,-7554.021131208534,-7554.021131208534,0.0,0.0,0.0,76816.55211961262
2024-12-27,84492.47707835848,75884.29046880419,77975.9597828061,84492.47707835848,84492.47707835848,-7567.647283672631,-7567.647283672631,-7567.647283672631,85.27190026770904,85.27190026770904,85.27190026770904,-7652.91918394034,-7652.91918394034,-7652.91918394034,0.0,0.0,0.0,76924.82979468585
2024-12-28,84618.39153909583,75834.7206711413,77907.26517103384,84618.39153909583,84618.39153909583,-7749.98315353954,-7749.98315353954,-7749.98315353954,-8.869595291101037,-8.869595291101037,-8.869595291101037,-7741.1135582484385,-7741.1135582484385,-7741.1135582484385,0.0,0.0,0.0,76868.4083855563
2024-12-29,84744.30599983317,75883.52944910846,77908.37433286646,84744.30599983317,84744.30599983317,-7842.861725788958,-7842.861725788958,-7842.861725788958,-24.182602120718155,-24.182602120718155,-24.182602120718155,-7818.679123668239,-7818.679123668239,-7818.679123668239,0.0,0.0,0.0,76901.44427404422
2024-12-30,84870.22046057052,75860.95041824388,78101.7090809259,84870.22046057052,84870.22046057052,-7875.11451336605,-7875.11451336605,-7875.11451336605,10.73130944210804,10.73130944210804,10.73130944210804,-7885.845822808158,-7885.845822808158,-7885.845822808158,0.0,0.0,0.0,76995.10594720447
2024-12-31,84996.13492130785,76027.73261707045,78030.46503039513,84996.13492130785,84996.13492130785,-7991.734794175569,-7991.734794175569,-7991.734794175569,-48.758167228055555,-48.758167228055555,-48.758167228055555,-7942.976626947513,-7942.976626947513,-7942.976626947513,0.0,0.0,0.0,77004.40012713228
2025-01-01,85122.0493820452,76087.55965229883,78206.06987866155,85122.0493820452,85122.0493820452,-8008.746172119411,-8008.746172119411,-8008.746172119411,-18.203478270229187,-18.203478270229187,-18.203478270229187,-7990.542693849182,-7990.542693849182,-7990.542693849182,0.0,0.0,0.0,77113.30320992578
2025-01-02,85247.96384278254,76228.83653737853,78312.74960455594,85247.96384278254,85247.96384278254,-8025.086055260147,-8025.086055260147,-8025.086055260147,4.010633200052955,4.010633200052955,4.010633200052955,-8029.0966884602,-8029.0966884602,-8029.0966884602,0.0,0.0,0.0,77222.87778752239
2025-01-03,85373.87830351989,76373.99223132736,78549.92329972117,85373.87830351989,85373.87830351989,-7973.973358453514,-7973.973358453514,-7973.973358453514,85.27190026778126,85.27190026778126,85.27190026778126,-8059.245258721296,-8059.245258721296,-8059.245258721296,0.0,0.0,0.0,77399.90494506637
2025-01-04,85499.79276425723,76417.20986429825,78441.52206971157,85499.79276425723,85499.79276425723,-8090.4912529647,-8090.4912529647,-8090.4912529647,-8.869595290837609,-8.869595290837609,-8.869595290837609,-8081.6216576738625,-8081.6216576738625,-8081.6216576738625,0.0,0.0,0.0,77409.30151129253
